ibge,csv_post_title,lng,lat,csv_post_post,csv_post_categories,csv_post_author,csv_post_slug,csv_post_type
312235,Divisa Alegre - MG,-41.3434691,-15.7234434,[mapbox layers='acaoeducativa.mapadosplanos' api='' options='' lat='-15.7234434' lon='-41.3434691' z='11' width='300' height='300'],Munícipio,divisa alegre-mg,divisa-alegre-mg,municipio
312240,Divisa Nova - MG,-46.1985136,-21.51001,[mapbox layers='acaoeducativa.mapadosplanos' api='' options='' lat='-21.51001' lon='-46.1985136' z='11' width='300' height='300'],Munícipio,divisa nova-mg,divisa-nova-mg,municipio
312245,Divisópolis - MG,-41.0002836,-15.7262861,[mapbox layers='acaoeducativa.mapadosplanos' api='' options='' lat='-15.7262861' lon='-41.0002836' z='11' width='300' height='300'],Munícipio,divisópolis-mg,divisópolis-mg,municipio
312247,Dom Bosco - MG,-46.2734425,-16.6554195,[mapbox layers='acaoeducativa.mapadosplanos' api='' options='' lat='-16.6554195' lon='-46.27344249999999' z='11' width='300' height='300'],Munícipio,dom bosco-mg,dom-bosco-mg,municipio
312250,Dom Cavati - MG,-42.1073628,-19.3756398,[mapbox layers='acaoeducativa.mapadosplanos' api='' options='' lat='-19.3756398' lon='-42.1073628' z='11' width='300' height='300'],Munícipio,dom cavati-mg,dom-cavati-mg,municipio
312260,Dom Joaquim - MG,-43.2547063,-18.9672194,[mapbox layers='acaoeducativa.mapadosplanos' api='' options='' lat='-18.9672194' lon='-43.2547063' z='11' width='300' height='300'],Munícipio,dom joaquim-mg,dom-joaquim-mg,municipio
312270,Dom Silvério - MG,-42.9621122,-20.1623534,[mapbox layers='acaoeducativa.mapadosplanos' api='' options='' lat='-20.1623534' lon='-42.9621122' z='11' width='300' height='300'],Munícipio,dom silvério-mg,dom-silvério-mg,municipio
312280,Dom Viçoso - MG,-45.1598833,-22.2517076,[mapbox layers='acaoeducativa.mapadosplanos' api='' options='' lat='-22.2517076' lon='-45.1598833' z='11' width='300' height='300'],Munícipio,dom viçoso-mg,dom-viçoso-mg,municipio
312290,Dona Eusébia - MG,-42.8116232,-21.3127548,[mapbox layers='acaoeducativa.mapadosplanos' api='' options='' lat='-21.3127548' lon='-42.81162320000001' z='11' width='300' height='300'],Munícipio,dona eusébia-mg,dona-eusébia-mg,municipio
312300,Dores de Campos - MG,-44.0179036,-21.119113,[mapbox layers='acaoeducativa.mapadosplanos' api='' options='' lat='-21.119113' lon='-44.0179036' z='11' width='300' height='300'],Munícipio,dores de campos-mg,dores-de-campos-mg,municipio
312310,Dores de Guanhães - MG,-42.9303292,-19.0573185,[mapbox layers='acaoeducativa.mapadosplanos' api='' options='' lat='-19.0573185' lon='-42.9303292' z='11' width='300' height='300'],Munícipio,dores de guanhães-mg,dores-de-guanhães-mg,municipio
312320,Dores do Indaiá - MG,-45.5987125,-19.4589572,[mapbox layers='acaoeducativa.mapadosplanos' api='' options='' lat='-19.4589572' lon='-45.5987125' z='11' width='300' height='300'],Munícipio,dores do indaiá-mg,dores-do-indaiá-mg,municipio
312330,Dores do Turvo - MG,-43.1901201,-20.9735904,[mapbox layers='acaoeducativa.mapadosplanos' api='' options='' lat='-20.9735904' lon='-43.1901201' z='11' width='300' height='300'],Munícipio,dores do turvo-mg,dores-do-turvo-mg,municipio
312340,Doresópolis - MG,-46.9027778,-20.2869444,[mapbox layers='acaoeducativa.mapadosplanos' api='' options='' lat='-20.2869444' lon='-46.9027778' z='11' width='300' height='300'],Munícipio,doresópolis-mg,doresópolis-mg,municipio
312350,Douradoquara - MG,-47.6080518,-18.4310932,[mapbox layers='acaoeducativa.mapadosplanos' api='' options='' lat='-18.4310932' lon='-47.6080518' z='11' width='300' height='300'],Munícipio,douradoquara-mg,douradoquara-mg,municipio
312352,Durandé - MG,-41.7956355,-20.2039743,[mapbox layers='acaoeducativa.mapadosplanos' api='' options='' lat='-20.2039743' lon='-41.7956355' z='11' width='300' height='300'],Munícipio,durandé-mg,durandé-mg,municipio
312360,Elói Mendes - MG,-45.5688023,-21.610087,[mapbox layers='acaoeducativa.mapadosplanos' api='' options='' lat='-21.610087' lon='-45.5688023' z='11' width='300' height='300'],Munícipio,elói mendes-mg,elói-mendes-mg,municipio
312370,Engenheiro Caldas - MG,-42.0464809,-19.2007501,[mapbox layers='acaoeducativa.mapadosplanos' api='' options='' lat='-19.2007501' lon='-42.0464809' z='11' width='300' height='300'],Munícipio,engenheiro caldas-mg,engenheiro-caldas-mg,municipio
312380,Engenheiro Navarro - MG,-43.9510485,-17.2806671,[mapbox layers='acaoeducativa.mapadosplanos' api='' options='' lat='-17.2806671' lon='-43.9510485' z='11' width='300' height='300'],Munícipio,engenheiro navarro-mg,engenheiro-navarro-mg,municipio
312385,Entre Folhas - MG,-42.2335023,-19.6149896,[mapbox layers='acaoeducativa.mapadosplanos' api='' options='' lat='-19.6149896' lon='-42.2335023' z='11' width='300' height='300'],Munícipio,entre folhas-mg,entre-folhas-mg,municipio
312390,Entre Rios de Minas - MG,-44.0657547,-20.671459,[mapbox layers='acaoeducativa.mapadosplanos' api='' options='' lat='-20.671459' lon='-44.0657547' z='11' width='300' height='300'],Munícipio,entre rios de minas-mg,entre-rios-de-minas-mg,municipio
312400,Ervália - MG,-42.6565527,-20.8374051,[mapbox layers='acaoeducativa.mapadosplanos' api='' options='' lat='-20.8374051' lon='-42.6565527' z='11' width='300' height='300'],Munícipio,ervália-mg,ervália-mg,municipio
312410,Esmeraldas - MG,-44.3129241,-19.7625245,[mapbox layers='acaoeducativa.mapadosplanos' api='' options='' lat='-19.7625245' lon='-44.3129241' z='11' width='300' height='300'],Munícipio,esmeraldas-mg,esmeraldas-mg,municipio
312420,Espera Feliz - MG,-41.9103285,-20.648656,[mapbox layers='acaoeducativa.mapadosplanos' api='' options='' lat='-20.648656' lon='-41.91032850000001' z='11' width='300' height='300'],Munícipio,espera feliz-mg,espera-feliz-mg,municipio
312430,Espinosa - MG,-42.8112104,-14.9060656,[mapbox layers='acaoeducativa.mapadosplanos' api='' options='' lat='-14.9060656' lon='-42.8112104' z='11' width='300' height='300'],Munícipio,espinosa-mg,espinosa-mg,municipio
312440,Espírito Santo do Dourado - MG,-45.9523484,-22.0445107,[mapbox layers='acaoeducativa.mapadosplanos' api='' options='' lat='-22.0445107' lon='-45.9523484' z='11' width='300' height='300'],Munícipio,espírito santo do dourado-mg,espírito-santo-do-dourado-mg,municipio
312450,Estiva - MG,,,Estiva - MG coordenadas e mapa,Munícipio,estiva-mg,estiva-mg,municipio
312460,Estrela Dalva - MG,,,Estrela Dalva - MG coordenadas e mapa,Munícipio,estrela dalva-mg,estrela-dalva-mg,municipio
312470,Estrela do Indaiá - MG,,,Estrela do Indaiá - MG coordenadas e mapa,Munícipio,estrela do indaiá-mg,estrela-do-indaiá-mg,municipio
312480,Estrela do Sul - MG,,,Estrela do Sul - MG coordenadas e mapa,Munícipio,estrela do sul-mg,estrela-do-sul-mg,municipio
312490,Eugenópolis - MG,,,Eugenópolis - MG coordenadas e mapa,Munícipio,eugenópolis-mg,eugenópolis-mg,municipio
312500,Ewbank da Câmara - MG,,,Ewbank da Câmara - MG coordenadas e mapa,Munícipio,ewbank da câmara-mg,ewbank-da-câmara-mg,municipio
312510,Extrema - MG,,,Extrema - MG coordenadas e mapa,Munícipio,extrema-mg,extrema-mg,municipio
312520,Fama - MG,,,Fama - MG coordenadas e mapa,Munícipio,fama-mg,fama-mg,municipio
312530,Faria Lemos - MG,,,Faria Lemos - MG coordenadas e mapa,Munícipio,faria lemos-mg,faria-lemos-mg,municipio
312540,Felício dos Santos - MG,,,Felício dos Santos - MG coordenadas e mapa,Munícipio,felício dos santos-mg,felício-dos-santos-mg,municipio
312550,São Gonçalo do Rio Preto - MG,,,São Gonçalo do Rio Preto - MG coordenadas e mapa,Munícipio,são gonçalo do rio preto-mg,são-gonçalo-do-rio-preto-mg,municipio
312560,Felisburgo - MG,,,Felisburgo - MG coordenadas e mapa,Munícipio,felisburgo-mg,felisburgo-mg,municipio
312570,Felixlândia - MG,,,Felixlândia - MG coordenadas e mapa,Munícipio,felixlândia-mg,felixlândia-mg,municipio
312580,Fernandes Tourinho - MG,,,Fernandes Tourinho - MG coordenadas e mapa,Munícipio,fernandes tourinho-mg,fernandes-tourinho-mg,municipio
312590,Ferros - MG,,,Ferros - MG coordenadas e mapa,Munícipio,ferros-mg,ferros-mg,municipio
312595,Fervedouro - MG,,,Fervedouro - MG coordenadas e mapa,Munícipio,fervedouro-mg,fervedouro-mg,municipio
312600,Florestal - MG,,,Florestal - MG coordenadas e mapa,Munícipio,florestal-mg,florestal-mg,municipio
312610,Formiga - MG,,,Formiga - MG coordenadas e mapa,Munícipio,formiga-mg,formiga-mg,municipio
312620,Formoso - MG,,,Formoso - MG coordenadas e mapa,Munícipio,formoso-mg,formoso-mg,municipio
312630,Fortaleza de Minas - MG,,,Fortaleza de Minas - MG coordenadas e mapa,Munícipio,fortaleza de minas-mg,fortaleza-de-minas-mg,municipio
312640,Fortuna de Minas - MG,,,Fortuna de Minas - MG coordenadas e mapa,Munícipio,fortuna de minas-mg,fortuna-de-minas-mg,municipio
312650,Francisco Badaró - MG,,,Francisco Badaró - MG coordenadas e mapa,Munícipio,francisco badaró-mg,francisco-badaró-mg,municipio
312660,Francisco Dumont - MG,,,Francisco Dumont - MG coordenadas e mapa,Munícipio,francisco dumont-mg,francisco-dumont-mg,municipio
312670,Francisco Sá - MG,,,Francisco Sá - MG coordenadas e mapa,Munícipio,francisco sá-mg,francisco-sá-mg,municipio
312675,Franciscópolis - MG,,,Franciscópolis - MG coordenadas e mapa,Munícipio,franciscópolis-mg,franciscópolis-mg,municipio
312680,Frei Gaspar - MG,,,Frei Gaspar - MG coordenadas e mapa,Munícipio,frei gaspar-mg,frei-gaspar-mg,municipio
312690,Frei Inocêncio - MG,,,Frei Inocêncio - MG coordenadas e mapa,Munícipio,frei inocêncio-mg,frei-inocêncio-mg,municipio
312695,Frei Lagonegro - MG,,,Frei Lagonegro - MG coordenadas e mapa,Munícipio,frei lagonegro-mg,frei-lagonegro-mg,municipio
312700,Fronteira - MG,,,Fronteira - MG coordenadas e mapa,Munícipio,fronteira-mg,fronteira-mg,municipio
312705,Fronteira dos Vales - MG,,,Fronteira dos Vales - MG coordenadas e mapa,Munícipio,fronteira dos vales-mg,fronteira-dos-vales-mg,municipio
312707,Fruta de Leite - MG,,,Fruta de Leite - MG coordenadas e mapa,Munícipio,fruta de leite-mg,fruta-de-leite-mg,municipio
312710,Frutal - MG,,,Frutal - MG coordenadas e mapa,Munícipio,frutal-mg,frutal-mg,municipio
312720,Funilândia - MG,,,Funilândia - MG coordenadas e mapa,Munícipio,funilândia-mg,funilândia-mg,municipio
312730,Galiléia - MG,,,Galiléia - MG coordenadas e mapa,Munícipio,galiléia-mg,galiléia-mg,municipio
312733,Gameleiras - MG,,,Gameleiras - MG coordenadas e mapa,Munícipio,gameleiras-mg,gameleiras-mg,municipio
312735,Glaucilândia - MG,,,Glaucilândia - MG coordenadas e mapa,Munícipio,glaucilândia-mg,glaucilândia-mg,municipio
312737,Goiabeira - MG,,,Goiabeira - MG coordenadas e mapa,Munícipio,goiabeira-mg,goiabeira-mg,municipio
312738,Goianá - MG,,,Goianá - MG coordenadas e mapa,Munícipio,goianá-mg,goianá-mg,municipio
312740,Gonçalves - MG,,,Gonçalves - MG coordenadas e mapa,Munícipio,gonçalves-mg,gonçalves-mg,municipio
312750,Gonzaga - MG,,,Gonzaga - MG coordenadas e mapa,Munícipio,gonzaga-mg,gonzaga-mg,municipio
312760,Gouveia - MG,,,Gouveia - MG coordenadas e mapa,Munícipio,gouveia-mg,gouveia-mg,municipio
312770,Governador Valadares - MG,,,Governador Valadares - MG coordenadas e mapa,Munícipio,governador valadares-mg,governador-valadares-mg,municipio
312780,Grão Mogol - MG,,,Grão Mogol - MG coordenadas e mapa,Munícipio,grão mogol-mg,grão-mogol-mg,municipio
312790,Grupiara - MG,,,Grupiara - MG coordenadas e mapa,Munícipio,grupiara-mg,grupiara-mg,municipio
312800,Guanhães - MG,,,Guanhães - MG coordenadas e mapa,Munícipio,guanhães-mg,guanhães-mg,municipio
312810,Guapé - MG,,,Guapé - MG coordenadas e mapa,Munícipio,guapé-mg,guapé-mg,municipio
312820,Guaraciaba - MG,,,Guaraciaba - MG coordenadas e mapa,Munícipio,guaraciaba-mg,guaraciaba-mg,municipio
312825,Guaraciama - MG,,,Guaraciama - MG coordenadas e mapa,Munícipio,guaraciama-mg,guaraciama-mg,municipio
312830,Guaranésia - MG,,,Guaranésia - MG coordenadas e mapa,Munícipio,guaranésia-mg,guaranésia-mg,municipio
312840,Guarani - MG,,,Guarani - MG coordenadas e mapa,Munícipio,guarani-mg,guarani-mg,municipio
312850,Guarará - MG,,,Guarará - MG coordenadas e mapa,Munícipio,guarará-mg,guarará-mg,municipio
312860,Guarda-Mor - MG,,,Guarda-Mor - MG coordenadas e mapa,Munícipio,guarda-mor-mg,guarda-mor-mg,municipio
312870,Guaxupé - MG,,,Guaxupé - MG coordenadas e mapa,Munícipio,guaxupé-mg,guaxupé-mg,municipio
312880,Guidoval - MG,,,Guidoval - MG coordenadas e mapa,Munícipio,guidoval-mg,guidoval-mg,municipio
312890,Guimarânia - MG,,,Guimarânia - MG coordenadas e mapa,Munícipio,guimarânia-mg,guimarânia-mg,municipio
312900,Guiricema - MG,,,Guiricema - MG coordenadas e mapa,Munícipio,guiricema-mg,guiricema-mg,municipio
312910,Gurinhatã - MG,,,Gurinhatã - MG coordenadas e mapa,Munícipio,gurinhatã-mg,gurinhatã-mg,municipio
312920,Heliodora - MG,,,Heliodora - MG coordenadas e mapa,Munícipio,heliodora-mg,heliodora-mg,municipio
312930,Iapu - MG,,,Iapu - MG coordenadas e mapa,Munícipio,iapu-mg,iapu-mg,municipio
312940,Ibertioga - MG,,,Ibertioga - MG coordenadas e mapa,Munícipio,ibertioga-mg,ibertioga-mg,municipio
312950,Ibiá - MG,,,Ibiá - MG coordenadas e mapa,Munícipio,ibiá-mg,ibiá-mg,municipio
312960,Ibiaí - MG,,,Ibiaí - MG coordenadas e mapa,Munícipio,ibiaí-mg,ibiaí-mg,municipio
312965,Ibiracatu - MG,,,Ibiracatu - MG coordenadas e mapa,Munícipio,ibiracatu-mg,ibiracatu-mg,municipio
312970,Ibiraci - MG,,,Ibiraci - MG coordenadas e mapa,Munícipio,ibiraci-mg,ibiraci-mg,municipio
312980,Ibirité - MG,,,Ibirité - MG coordenadas e mapa,Munícipio,ibirité-mg,ibirité-mg,municipio
312990,Ibitiúra de Minas - MG,,,Ibitiúra de Minas - MG coordenadas e mapa,Munícipio,ibitiúra de minas-mg,ibitiúra-de-minas-mg,municipio
313000,Ibituruna - MG,,,Ibituruna - MG coordenadas e mapa,Munícipio,ibituruna-mg,ibituruna-mg,municipio
313005,Icaraí de Minas - MG,,,Icaraí de Minas - MG coordenadas e mapa,Munícipio,icaraí de minas-mg,icaraí-de-minas-mg,municipio
313010,Igarapé - MG,,,Igarapé - MG coordenadas e mapa,Munícipio,igarapé-mg,igarapé-mg,municipio
313020,Igaratinga - MG,,,Igaratinga - MG coordenadas e mapa,Munícipio,igaratinga-mg,igaratinga-mg,municipio
313030,Iguatama - MG,,,Iguatama - MG coordenadas e mapa,Munícipio,iguatama-mg,iguatama-mg,municipio
313040,Ijaci - MG,,,Ijaci - MG coordenadas e mapa,Munícipio,ijaci-mg,ijaci-mg,municipio
313050,Ilicínea - MG,,,Ilicínea - MG coordenadas e mapa,Munícipio,ilicínea-mg,ilicínea-mg,municipio
313055,Imbé de Minas - MG,,,Imbé de Minas - MG coordenadas e mapa,Munícipio,imbé de minas-mg,imbé-de-minas-mg,municipio
313060,Inconfidentes - MG,,,Inconfidentes - MG coordenadas e mapa,Munícipio,inconfidentes-mg,inconfidentes-mg,municipio
313065,Indaiabira - MG,,,Indaiabira - MG coordenadas e mapa,Munícipio,indaiabira-mg,indaiabira-mg,municipio
313070,Indianópolis - MG,,,Indianópolis - MG coordenadas e mapa,Munícipio,indianópolis-mg,indianópolis-mg,municipio
313080,Ingaí - MG,,,Ingaí - MG coordenadas e mapa,Munícipio,ingaí-mg,ingaí-mg,municipio
313090,Inhapim - MG,,,Inhapim - MG coordenadas e mapa,Munícipio,inhapim-mg,inhapim-mg,municipio
313100,Inhaúma - MG,,,Inhaúma - MG coordenadas e mapa,Munícipio,inhaúma-mg,inhaúma-mg,municipio
313110,Inimutaba - MG,,,Inimutaba - MG coordenadas e mapa,Munícipio,inimutaba-mg,inimutaba-mg,municipio
313115,Ipaba - MG,,,Ipaba - MG coordenadas e mapa,Munícipio,ipaba-mg,ipaba-mg,municipio
313120,Ipanema - MG,,,Ipanema - MG coordenadas e mapa,Munícipio,ipanema-mg,ipanema-mg,municipio
313130,Ipatinga - MG,,,Ipatinga - MG coordenadas e mapa,Munícipio,ipatinga-mg,ipatinga-mg,municipio
313140,Ipiaçu - MG,,,Ipiaçu - MG coordenadas e mapa,Munícipio,ipiaçu-mg,ipiaçu-mg,municipio
313150,Ipuiúna - MG,,,Ipuiúna - MG coordenadas e mapa,Munícipio,ipuiúna-mg,ipuiúna-mg,municipio
313160,Iraí de Minas - MG,,,Iraí de Minas - MG coordenadas e mapa,Munícipio,iraí de minas-mg,iraí-de-minas-mg,municipio
313170,Itabira - MG,,,Itabira - MG coordenadas e mapa,Munícipio,itabira-mg,itabira-mg,municipio
313180,Itabirinha - MG,,,Itabirinha - MG coordenadas e mapa,Munícipio,itabirinha-mg,itabirinha-mg,municipio
313190,Itabirito - MG,,,Itabirito - MG coordenadas e mapa,Munícipio,itabirito-mg,itabirito-mg,municipio
313200,Itacambira - MG,,,Itacambira - MG coordenadas e mapa,Munícipio,itacambira-mg,itacambira-mg,municipio
313210,Itacarambi - MG,,,Itacarambi - MG coordenadas e mapa,Munícipio,itacarambi-mg,itacarambi-mg,municipio
313220,Itaguara - MG,,,Itaguara - MG coordenadas e mapa,Munícipio,itaguara-mg,itaguara-mg,municipio
313230,Itaipé - MG,,,Itaipé - MG coordenadas e mapa,Munícipio,itaipé-mg,itaipé-mg,municipio
313240,Itajubá - MG,,,Itajubá - MG coordenadas e mapa,Munícipio,itajubá-mg,itajubá-mg,municipio
313250,Itamarandiba - MG,,,Itamarandiba - MG coordenadas e mapa,Munícipio,itamarandiba-mg,itamarandiba-mg,municipio
313260,Itamarati de Minas - MG,,,Itamarati de Minas - MG coordenadas e mapa,Munícipio,itamarati de minas-mg,itamarati-de-minas-mg,municipio
313270,Itambacuri - MG,,,Itambacuri - MG coordenadas e mapa,Munícipio,itambacuri-mg,itambacuri-mg,municipio
313280,Itambé do Mato Dentro - MG,,,Itambé do Mato Dentro - MG coordenadas e mapa,Munícipio,itambé do mato dentro-mg,itambé-do-mato-dentro-mg,municipio
313290,Itamogi - MG,,,Itamogi - MG coordenadas e mapa,Munícipio,itamogi-mg,itamogi-mg,municipio
313300,Itamonte - MG,,,Itamonte - MG coordenadas e mapa,Munícipio,itamonte-mg,itamonte-mg,municipio
313310,Itanhandu - MG,,,Itanhandu - MG coordenadas e mapa,Munícipio,itanhandu-mg,itanhandu-mg,municipio
